Probe_ID	Gene_symbol	Ensembl_ID	Cytoband	Genomic_location_hg18	chromosome_name_hg18	start_position_hg18	end_position_hg18	Synonyms_0	Gene.Chosen	Genomic_location_hg19	chromosome_name_hg19	start_position_hg19	end_position_hg19	Genomic_location_hg38	chromosome_name_hg38	start_position_hg38	end_position_hg38	strand	Alias	gencode_seqnames_hg19	gencode_seqnames_hg38	gencode_start_hg19	gencode_start_hg38	gencode_end_hg19	gencode_end_hg38	Cytoband_hg19	Cytoband_hg38	Source
ILMN_1682264	WDR68	ENSG00000136485	17q23.3a	chr17:59025026:59025075:+	17	59025026	59025075	AN11; HAN11 ;DCAF7	YES	chr17:61671294:61671343:+	17	61671294	61671343	17:63593932:63593981:+	17	63593932	63593981	+	DCAF7	chr17	chr17	61627822	63550461	61671628	63594266	17q23	17q23	iC10
ILMN_1685112	CCDC44	ENSG00000136463	17q23.3a	chr17:59039354:59039403:+	17	59039354	59039403	 ;TACO1	YES	chr17:61685622:61685671:+	17	61685622	61685671	17:63608262:63608311:+	17	63608262	63608311	+	TACO1	chr17	chr17	61678231	63600872	61685725	63608365	17q23	17q23	iC10
ILMN_2315694	STRADA	ENSG00000125695	17q23.3a-q23.3b	chr17:59133992:59134041:-	17	59133992	59134041	NA	NO	chr17:61780260:61780309:-	17	61780260	61780309	17:63702900:63702949:-	17	63702900	63702949	-	NA	chr17	chr17	61759696	63682336	61819346	63741986	17q23	17q23	iC10
ILMN_2348243	STRADA	ENSG00000125695	17q23.3a-q23.3b	chr17:59134370:59134419:-	17	59134370	59134419	STRAD; FLJ90524; PMSE	YES	chr17:61780638:61780687:-	17	61780638	61780687	17:63703278:63703327:-	17	63703278	63703327	-	NA	chr17	chr17	61759696	63682336	61819346	63741986	17q23	17q23	iC10
ILMN_1804522	CCDC47	ENSG00000108588	17q23.3b	chr17:59176737:59176786:-	17	59176737	59176786	MSTP041; GK001	YES	chr17:61823005:61823054:-	17	61823005	61823054	17:63745645:63745694:-	17	63745645	63745694	-	NA	chr17	chr17	61822610	63745250	61853711	63776351	17q23	17q23	iC10
ILMN_1695983	DDX42	ENSG00000198231	17q23.3b	chr17:59250026:59250075:+	17	59250026	59250075	RHELP; FLJ43179; RNAHP; SF3b125	YES	chr17:61896294:61896343:+	17	61896294	61896343	17:63818934:63818983:+	17	63818934	63818983	+	NA	chr17	chr17	61850963	63773603	61896677	63819317	17q23	17q23	iC10
ILMN_1811692	FTSJ3	ENSG00000108592	17q23.3b	chr17:59250829:59250878:-	17	59250829	59250878	FLJ20062; EPCS3	YES	chr17:61897097:61897146:-	17	61897097	61897146	17:63819737:63819786:-	17	63819737	63819786	-	NA	chr17	chr17	61896793	63819433	61907372	63830012	17q23	17q23	iC10
ILMN_1692684	SMARCD2	ENSG00000108604	17q23.3b	chr17:59263694:59263743:-	17	59263694	59263743	Rsc6p; BAF60B; CRACD2; PRO2451	YES	chr17:61909962:61910011:-	17	61909962	61910011	17:63832602:63832651:-	17	63832602	63832651	-	NA	chr17	chr17	61909441	63832081	61920425	63843065	17q23	17q23	iC10
ILMN_1671004	POLG2	ENSG00000136480	17q24.1a	chr17:59909498:59909534:-,chr17:59906956:59906968:-	17	59909498	59909534	POLB; POLGB; HP55; MTPOLB; PEOA4	YES	chr17:62479036:62479072:-	17	62479036	62479072	17:64482919:64482955:-	17	64482919	64482955	-	NA	chr17	chr17	62473902	64477785	62493154	64497036	17q23	17q23	iC10
ILMN_1805344	DQ893774	ENSG00000108654	17q24.1a	chr17:59926526:59926575:-	17	59926526	59926575	HUMP68; DKFZp686J01190; p68; HLR1; G17P1 ;DDX5	YES	chr17:62496064:62496113:-	17	62496064	62496113	17:64499946:64499995:-	17	64499946	64499995	-	DDX5	chr17	chr17	62495734	64499616	62504317	64508199	17q23	17q23	iC10
ILMN_1686135	CCDC45	ENSG00000141325	17q24.1a	chr17:59964348:59964397:+	17	59964348	59964397	DKFZp667E1824 ;CEP95	YES	chr17:62533886:62533935:+	17	62533886	62533935	17:64537768:64537817:+	17	64537768	64537817	+	CEP95	chr17	chr17	62502706	64506588	62538579	64542461	17q23	17q23	iC10
ILMN_1758906	GNA13	ENSG00000120063	17q24.1a	chr17:60437818:60437867:-	17	60437818	60437867	MGC46138; G13	YES	chr17:63007356:63007405:-	17	63007356	63007405	17:65011238:65011287:-	17	65011238	65011287	-	NA	chr17	chr17	63006833	65010715	63052957	65056839	17q24	17q24	iC10
ILMN_1762835	HELZ	ENSG00000198265	17q24.2a-q24.2b	chr17:62504841:62504890:-	17	62504841	62504890	KIAA0054; DHRC; DKFZp586G1924; MGC163454; DRHC; HUMORF5	YES	chr17:65074379:65074428:-	17	65074379	65074428	17:67078263:67078312:-	17	67078263	67078312	-	NA	chr17	chr17	65066554	67070438	65242105	67245989	17q24	17q24	iC10
ILMN_1688971	NOL11	ENSG00000130935	17q24.2b	chr17:63170523:63170572:+	17	63170523	63170572	DKFZP586L0724	YES	chr17:65740061:65740110:+	17	65740061	65740110	17:67743945:67743994:+	17	67743945	67743994	+	NA	chr17	chr17	65713949	67717833	65740647	67744531	17q24	17q24	iC10
ILMN_1801606	AMZ2	ENSG00000196704	17q24.2c	chr17:63763532:63763581:+	17	63763532	63763581		YES	chr17:66251937:66251986:+	17	66251937	66251986	17:68255796:68255845:+	17	68255796	68255845	+	NA	chr17	chr17	66243715	68247574	66253305	68257164	17q24	17q24	iC10
ILMN_1791873	COG1	ENSG00000166685	17q25.1a	chr17:68714456:68714505:+	17	68714456	68714505	LDLB; KIAA1381; DKFZp762L1710; CDG2G	YES	chr17:71202861:71202910:+	17	71202861	71202910	17:73206722:73206771:+	17	73206722	73206771	+	NA	chr17	chr17	71188771	73192632	71204646	73208507	17q25	17q25	iC10
ILMN_1669635	NUP85	ENSG00000125450	17q25.1c	chr17:70742400:70742449:+	17	70742400	70742449	FLJ12549; Nup75	YES	chr17:73230805:73230854:+	17	73230805	73230854	17:75234710:75234759:+	17	75234710	75234759	+	NA	chr17	chr17	73201754	75205659	73231853	75235758	17q25	17q25	iC10
ILMN_1675982	GGA3	ENSG00000125447	17q25.1c	chr17:70744680:70744729:-	17	70744680	70744729	KIAA0154	YES	chr17:73233085:73233134:-	17	73233085	73233134	17:75236990:75237039:-	17	75236990	75237039	-	NA	chr17	chr17	73232694	75236599	73258444	75262363	17q25	17q25	iC10
ILMN_2402972	GGA3	ENSG00000125447	17q25.1c	chr17:70744852:70744901:-	17	70744852	70744901	NA	NO	chr17:73233257:73233306:-	17	73233257	73233306	17:75237162:75237211:-	17	75237162	75237211	-	NA	chr17	chr17	73232694	75236599	73258444	75262363	17q25	17q25	iC10
ILMN_1813389	MRPS7	ENSG00000125445	17q25.1c	chr17:70773621:70773670:+	17	70773621	70773670	RP-S7; RPMS7; MRP-S; MRP-S7	YES	chr17:73262026:73262075:+	17	73262026	73262075	17:75265945:75265994:+	17	75265945	75265994	+	NA	chr17	chr17	73257755	75261674	73262454	75266373	17q25	17q25	iC10
ILMN_2059211	KIAA0195	ENSG00000177728	17q25.1c	chr17:71007369:71007418:+	17	71007369	71007418	DKFZp781M1056; FLJ37545; TMEM94	YES	chr17:73495774:73495823:+	17	73495774	73495823	17:75499693:75499742:+	17	75499693	75499742	+	TMEM94	chr17	chr17	73437240	75441159	73496171	75500090	17q25	17q25	iC10
ILMN_1657509	TSEN54	ENSG00000182173	17q25.1c	chr17:71032138:71032187:+	17	71032138	71032187	FLJ37147; SEN54L; sen54	YES	chr17:73520543:73520592:+	17	73520543	73520592	17:75524462:75524511:+	17	75524462	75524511	+	NA	chr17	chr17	73512141	75516060	73520820	75524739	17q25	17q25	iC10
ILMN_2413615	LLGL2	ENSG00000073350	17q25.1c	chr17:71070729:71070778:+	17	71070729	71070778	LGL2; HGL	YES	chr17:73559134:73559183:+	17	73559134	73559183	17:75563053:75563102:+	17	75563053	75563102	+	NA	chr17	chr17	73521161	75525080	73571289	75575208	17q25	17q25	iC10
ILMN_2199022	SAP30BP	ENSG00000161526	17q25.1c	chr17:71215436:71215485:+	17	71215436	71215485	HTRP; HCNGP; DKFZp586L2022; HTRG	YES	chr17:73703841:73703890:+	17	73703841	73703890	17:75707761:75707810:+	17	75707761	75707810	+	NA	chr17	chr17	73663196	75667116	73704142	75708062	17q25	17q25	iC10
ILMN_1803194	GALK1	ENSG00000108479	17q25.1d	chr17:71265622:71265671:-	17	71265622	71265671	GALK; GK1	YES	chr17:73754027:73754076:-	17	73754027	73754076	17:75757946:75757995:-	17	75757946	75757995	-	NA	chr17	chr17	73747675	75751594	73761792	75765711	17q25	17q25	iC10
ILMN_1788604	WBP2	ENSG00000132471	17q25.1d	chr17:71353505:71353554:-	17	71353505	71353554	MGC18269; WBP-2	YES	chr17:73841910:73841959:-	17	73841910	73841959	17:75845829:75845878:-	17	75845829	75845878	-	NA	chr17	chr17	73841780	75845699	73852588	75856507	17q25	17q25	iC10
ILMN_1719656	KIAA1863	ENSG00000204316	17q25.1d	chr17:71406453:71406502:-	17	71406453	71406502	MGC4810; RPML3; HSPC262; MRP-L3 ;FBF1	YES	chr17:73894858:73894907:-	17	73894858	73894907	17:75898777:75898826:-	17	75898777	75898826	-	FBF1	chr17	chr17	73905655	75909574	73937221	75941140	17q25	17q25	iC10
ILMN_1703524	SRP68	ENSG00000167881	17q25.1d	chr17:71547047:71547096:-	17	71547047	71547096		YES	chr17:74035452:74035501:-	17	74035452	74035501	17:76039371:76039420:-	17	76039371	76039420	-	NA	chr17	chr17	74034856	76038775	74068734	76072653	17q25	17q25	iC10
ILMN_1815012	EXOC7	ENSG00000182473	17q25.1d	chr17:71588833:71588882:-	17	71588833	71588882	Exo70p; 2-5-3p; DKFZp686J04253; EXO70; YJL085W; EX070; FLJ40965; FLJ46415; EXOC1	YES	chr17:74077238:74077287:-	17	74077238	74077287	17:76081157:76081206:-	17	76081157	76081206	-	NA	chr17	chr17	74077098	76081017	74117657	76121576	17q25	17q25	iC10
ILMN_1768449	PRPSAP1	ENSG00000161542	17q25.1d	chr17:71818790:71818839:-	17	71818790	71818839	PAP39	YES	chr17:74307195:74307244:-	17	74307195	74307244	17:76311114:76311163:-	17	76311114	76311163	-	NA	chr17	chr17	74305567	76309486	74380602	76384521	17q25	17q25	iC10
ILMN_1746579	UBE2O	ENSG00000175931	17q25.1d	chr17:71897623:71897672:-	17	71897623	71897672	E2-230K; KIAA1734; FLJ12878	YES	chr17:74386028:74386077:-	17	74386028	74386077	17:76389947:76389996:-	17	76389947	76389996	-	NA	chr17	chr17	74385532	76389451	74449288	76453206	17q25	17q25	iC10
ILMN_2412024	JMJD6	ENSG00000070495	17q25.2a	chr17:72226417:72226466:-	17	72226417	72226466	PTDSR; PTDSR1; PSR; KIAA0585	YES	chr17:74714822:74714871:-	17	74714822	74714871	17:76718740:76718789:-	17	76718740	76718789	-	NA	chr17	chr17	74708914	76712832	74722881	76726799	17q25	17q25	iC10
ILMN_2280731	C17orf95	ENSG00000181038	17q25.2a	chr17:72237414:72237463:+	17	72237414	72237463	NA ;METTL23	NO	chr17:74725819:74725868:+	17	74725819	74725868	17:76729737:76729786:+	17	76729737	76729786	+	METTL23	chr17	chr17	74722912	76726830	74730018	76733936	17q25	17q25	iC10
ILMN_1688727	C17orf95	ENSG00000181038	17q25.2a	chr17:72237416:72237465:+	17	72237416	72237465	NA ;METTL23	NO	chr17:74725821:74725870:+	17	74725821	74725870	17:76729739:76729788:+	17	76729739	76729788	+	METTL23	chr17	chr17	74722912	76726830	74730018	76733936	17q25	17q25	iC10
ILMN_2382724	C17orf95	ENSG00000181038	17q25.2a	chr17:72240792:72240841:+	17	72240792	72240841	NA ;METTL23	NO	chr17:74729197:74729246:+	17	74729197	74729246	17:76733115:76733164:+	17	76733115	76733164	+	METTL23	chr17	chr17	74722912	76726830	74730018	76733936	17q25	17q25	iC10
ILMN_1764323	C17orf95	ENSG00000181038	17q25.2a	chr17:72241400:72241449:+	17	72241400	72241449	 ;METTL23	YES	chr17:74729805:74729854:+	17	74729805	74729854	17:76733723:76733772:+	17	76733723	76733772	+	METTL23	chr17	chr17	74722912	76726830	74730018	76733936	17q25	17q25	iC10
ILMN_1769118	Sep-09	ENSG00000184640	17q25.2b-q25.3a	chr17:73008140:73008189:+	17	73008140	73008189	AF17q25; MSF; NAPB; MSF1; SINT1; PNUTL4; SeptD1; KIAA0991	YES	chr17:75496545:75496594:+	17	75496545	75496594	17:77500463:77500512:+	17	77500463	77500512	+	SEPT9	chr17	chr17	75276651	77280569	75496678	77500596	17q25	17q25	iC10
ILMN_2075051	PGS1	ENSG00000087157	17q25.3b	chr17:73931985:73932034:+	17	73931985	73932034	MGC131960; DKFZP762M186	YES	chr17:76420390:76420439:+	17	76420390	76420439	17:78424309:78424358:+	17	78424309	78424358	+	NA	chr17	chr17	76374721	78378640	76421195	78425114	17q25	17q25	iC10
ILMN_1667043	EIF4A3	ENSG00000141543	17q25.3d	chr17:75723832:75723881:-	17	75723832	75723881	eIF4AIII; MGC10862; hNMP265; NUK-34; KIAA0111; DDX48	YES	chr17:78109237:78109286:-	17	78109237	78109286	17:80135438:80135487:-	17	80135438	80135487	-	NA	chr17	chr17	78109013	80135214	78120982	80147183	17q25	17q25	iC10
ILMN_1731609	CHMP6	ENSG00000176108	17q25.3f	chr17:76588408:76588457:+	17	76588408	76588457		YES	chr17:78973813:78973862:+	17	78973813	78973862	17:81000013:81000062:+	17	81000013	81000062	+	NA	chr17	chr17	78965398	80991598	78983317	81009517	17q25	17q25	iC10
ILMN_1746206	AZI1	ENSG00000141577	17q25.3f	chr17:76778020:76778069:-	17	76778020	76778069	AZ1; Cep131 ;CEP131	YES	chr17:79163425:79163474:-	17	79163425	79163474	17:81189625:81189674:-	17	81189625	81189674	-	CEP131	chr17	chr17	79163393	81189593	79196799	81222999	17q25	17q25	iC10
ILMN_1807600	NPLOC4	ENSG00000182446	17q25.3f	chr17:77134617:77134666:-	17	77134617	77134666	FLJ20657; FLJ23742; NPL4; KIAA1499	YES	chr17:79524173:79524222:-	17	79524173	79524222	17:81557147:81557196:-	17	81557147	81557196	-	NA	chr17	chr17	79523913	81556887	79615495	81648465	17q25	17q25	iC10
ILMN_2043615	C17orf90	ENSG00000204237	17q25.3f	chr17:77242526:77242575:-	17	77242526	77242575	MGC104712 ;OXLD1	YES	chr17:79632121:79632170:-	17	79632121	79632170	17:81665091:81665140:-	17	81665091	81665140	-	OXLD1	chr17	chr17	79632066	81665036	79633665	81666635	17q25	17q25	iC10
ILMN_1715994	HGS	ENSG00000185359	17q25.3f	chr17:77279465:77279514:+	17	77279465	77279514	HRS; ZFYVE8	YES	chr17:79669060:79669109:+	17	79669060	79669109	17:81702030:81702079:+	17	81702030	81702079	+	NA	chr17	chr17	79650356	81683326	79670168	81703138	17q25	17q25	iC10
ILMN_1699603	MRPL12	ENSG00000183093	17q25.3f	chr17:77284452:77284475:+,chr17:77284559:77284584:+	17	77284452	77284475	MRP-L31/34; L12mt; 5c5-2; MRPL7/L12; MRPL7; MGC8610; RPML12	YES	chr17:79674047:79674070:+	17	79674047	79674070	17:81707017:81707040:+	17	81707017	81707040	+	NA	chr17	chr17	79670387	81703357	79674556	81707526	17q25	17q25	iC10
ILMN_1722102	ANAPC11	ENSG00000141552	17q25.3g	chr17:77451214:77451263:+	17	77451214	77451263	Apc11p; HSPC214; MGC882; APC11	YES	chr17:79857922:79857971:+	17	79857922	79857971	17:81900046:81900095:+	17	81900046	81900095	+	NA	chr17	chr17	79848666	81890790	79858867	81900991	17q25	17q25	iC10
ILMN_2309228	GPS1	ENSG00000169727	17q25.3g	chr17:77608122:77608139:+,chr17:77608218:77608249:+	17	77608122	77608139	NA	NO	chr17:80014833:80014850:+	17	80014833	80014850	17:82056957:82056974:+	17	82056957	82056974	+	NA	chr17	chr17	80008567	82050691	80015346	82057470	17q25	17q25	iC10
ILMN_1795876	GPS1	ENSG00000169727	17q25.3g	chr17:77608574:77608623:+	17	77608574	77608623	CSN1; COPS1; MGC71287	YES	chr17:80015285:80015334:+	17	80015285	80015334	17:82057409:82057458:+	17	82057409	82057458	+	NA	chr17	chr17	80008567	82050691	80015346	82057470	17q25	17q25	iC10
ILMN_1685763	WDR45L	ENSG00000141580	17q25.3h	chr17:78166457:78166506:-	17	78166457	78166506	WIPI-3; WIPI3 ;WDR45B	YES	chr17:80573168:80573217:-	17	80573168	80573217	17:82615292:82615341:-	17	82615292	82615341	-	WDR45B	chr17	chr17	80572438	82614562	80606429	82648553	17q25	17q25	iC10
ILMN_1795400	TBCD	ENSG00000141556	17q25.3h	chr17:78490565:78490614:+	17	78490565	78490614	KIAA0988	YES	chr17:80897276:80897325:+	17	80897276	80897325	17:82939400:82939449:+	17	82939400	82939449	+	NA	chr17	chr17	80709940	82752064	80903798	82945922	17q25	17q25	iC10
ILMN_2182531	C18orf55	ENSG00000075336	18q22.3c	chr18:69976722:69976771:+	18	69976722	69976771	HSPC154 ;TIMM21	YES	chr18:71825742:71825791:+	18	71825742	71825791	18:74158507:74158556:+	18	74158507	74158556	+	TIMM21	chr18	chr18	71815746	74148511	71827765	74160530	18q22	18q22	iC10
ILMN_2384785	CCNE1	ENSG00000105173	19q12c	chr19:35004872:35004877:+,chr19:35004987:35005030:+	19	35004872	35004877	NA	NO	chr19:30313032:30313037:+	19	30313032	30313037	19:29822125:29822130:+	19	29822125	29822130	+	NA	chr19	chr19	30302805	29811898	30315215	29824308	19q12	19q12	iC10
ILMN_1795852	CCNE1	ENSG00000105173	19q12c	chr19:35006560:35006609:+	19	35006560	35006609	CCNE	YES	chr19:30314720:30314769:+	19	30314720	30314769	19:29823813:29823862:+	19	29823813	29823862	+	NA	chr19	chr19	30302805	29811898	30315215	29824308	19q12	19q12	iC10
ILMN_2406892	C19orf2	ENSG00000105176	19q12c	chr19:35195189:35195238:+	19	35195189	35195238	NA ;URI1	NO	chr19:30503349:30503398:+	19	30503349	30503398	19:30012442:30012491:+	19	30012442	30012491	+	URI1	chr19	chr19	30414551	29923644	30507515	30016608	19q12	19q12	iC10
ILMN_1798728	C19orf2	ENSG00000105176	19q12c	chr19:35198282:35198331:+	19	35198282	35198331	FLJ10575; RMP; NNX3; URI ;URI1	YES	chr19:30506442:30506491:+	19	30506442	30506491	19:30015535:30015584:+	19	30015535	30015584	+	URI1	chr19	chr19	30414551	29923644	30507515	30016608	19q12	19q12	iC10
ILMN_1791388	ZNF787	ENSG00000142409	19q13.42c	chr19:61290552:61290601:-	19	61290552	61290601	TIP20	YES	chr19:56598740:56598789:-	19	56598740	56598789	19:56087374:56087423:-	19	56087374	56087423	-	NA	chr19	chr19	56598732	56087366	56632649	56121280	19q13	19q13	iC10
ILMN_2049727	C20orf111	ENSG00000132823	20q13.12a	chr20:42259163:42259212:-	20	42259163	42259212	dJ1183I21.1; HSPC207; Perit1 ;OSER1	YES	chr20:42825749:42825798:-	20	42825749	42825798	20:44197109:44197158:-	20	44197109	44197158	-	OSER1	chr20	chr20	42825136	44196496	42839431	44210791	20q13	20q13	iC10
ILMN_1691117	DNTTIP1	ENSG00000101457	20q13.12b	chr20:43873184:43873233:+	20	43873184	43873233	C20orf167; Tdif1; dJ447F3.4	YES	chr20:44439777:44439826:+	20	44439777	44439826	20:45811138:45811187:+	20	45811138	45811187	+	NA	chr20	chr20	44420576	45791937	44440066	45811427	20q13	20q13	iC10
ILMN_1789990	ARFGEF2	ENSG00000124198	20q13.13c	chr20:47083251:47083300:+	20	47083251	47083300	FLJ23723; dJ1164I10.1; BIG2	YES	chr20:47649844:47649893:+	20	47649844	47649893	20:49033307:49033356:+	20	49033307	49033356	+	NA	chr20	chr20	47538427	48921890	47653230	49036693	20q13	20q13	iC10
ILMN_1665797	CSE1L	ENSG00000124207	20q13.13c	chr20:47144848:47144897:+	20	47144848	47144897	NA	NO	chr20:47711441:47711490:+	20	47711441	47711490	20:49094904:49094953:+	20	49094904	49094953	+	NA	chr20	chr20	47662783	49046246	47713497	49096960	20q13	20q13	iC10
ILMN_1706238	CSE1L	ENSG00000124207	20q13.13c	chr20:47144907:47144907:+,chr20:47146293:47146341:+	20	47144907	47144907	XPO2; CSE1; CAS; MGC117283; MGC130036; MGC130037	YES	chr20:47711500:47711500:+	20	47711500	47711500	20:49094963:49094963:+	20	49094963	49094963	+	NA	chr20	chr20	47662783	49046246	47713497	49096960	20q13	20q13	iC10
ILMN_2327276	STAU1	ENSG00000124214	20q13.13c	chr20:47163559:47163608:-	20	47163559	47163608	FLJ25010; STAU	YES	chr20:47730152:47730201:-	20	47730152	47730201	20:49113615:49113664:-	20	49113615	49113664	-	NA	chr20	chr20	47729876	49113339	47804904	49188367	20q13	20q13	iC10
ILMN_1656136	STAU1	ENSG00000124214	20q13.13c	chr20:47164008:47164057:-	20	47164008	47164057	NA	NO	chr20:47730601:47730650:-	20	47730601	47730650	20:49114064:49114113:-	20	49114064	49114113	-	NA	chr20	chr20	47729876	49113339	47804904	49188367	20q13	20q13	iC10
ILMN_2105308	DPM1	ENSG00000000419	20q13.13f	chr20:48986110:48986159:-	20	48986110	48986159	MPDS; CDGIE	YES	chr20:49552703:49552752:-	20	49552703	49552752	20:50936166:50936215:-	20	50936166	50936215	-	NA	chr20	chr20	49551404	50934867	49575092	50958555	20q13	20q13	iC10
ILMN_1658992	DPM1	ENSG00000000419	20q13.13f	chr20:48991975:48991976:-,chr20:48990830:48990877:-	20	48991975	48991976	NA	NO	chr20:49558568:49558569:-	20	49558568	49558569	20:50942031:50942032:-	20	50942031	50942032	-	NA	chr20	chr20	49551404	50934867	49575092	50958555	20q13	20q13	iC10
ILMN_1741942	STX16	ENSG00000124222	20q13.32a	chr20:56687635:56687684:+	20	56687635	56687684	SYN16; hsyn16; MGC90328	YES	chr20:57254229:57254278:+	20	57254229	57254278	20:58679173:58679222:+	20	58679173	58679222	+	NA	chr20	chr20	57226309	58651253	57254582	58679526	20q13	20q13	iC10
ILMN_1663954	TH1L	ENSG00000101158	20q13.32b	chr20:57003282:57003331:+	20	57003282	57003331	HSPC130; NELF-C; NELF-D; TH1 ;NELFCD	YES	chr20:57569887:57569936:+	20	57569887	57569936	20:58994832:58994881:+	20	58994832	58994881	+	NELFCD	chr20	chr20	57556263	58981208	57570188	58995133	20q13	20q13	iC10
ILMN_1760143	ADRM1	ENSG00000130706	20q13.33c	chr20:60317118:60317167:+	20	60317118	60317167	Rpn13; GP110; MGC29536	YES	chr20:60883723:60883772:+	20	60883723	60883772	20:62308667:62308716:+	20	62308667	62308716	+	NA	chr20	chr20	60877149	62302093	60883918	62308862	20q13	20q13	iC10
ILMN_1790136	C20orf20	ENSG00000101189	20q13.33d	chr20:60902322:60902371:+	20	60902322	60902371	MRGBP; MRG15BP; FLJ10914; Eaf7	YES	chr20:61431877:61431926:+	20	61431877	61431926	20:62800525:62800574:+	20	62800525	62800574	+	MRGBP	chr20	chr20	61427805	62796453	61433090	62801738	20q13	20q13	iC10
ILMN_1753885	YTHDF1	ENSG00000149658	20q13.33d	chr20:61297460:61297509:-	20	61297460	61297509	C20orf21; FLJ20391	YES	chr20:61827015:61827064:-	20	61827015	61827064	20:63195663:63195712:-	20	63195663	63195712	-	NA	chr20	chr20	61826781	63195429	61847586	63216234	20q13	20q13	iC10
ILMN_1658259	DRG1	ENSG00000185721	22q12.2c	chr22:30153063:30153112:+	22	30153063	30153112	DKFZp434N1827; NEDD3	YES	chr22:31823063:31823112:+	22	31823063	31823112	22:31427077:31427126:+	22	31427077	31427126	+	NA	chr22	chr22	31795509	31399523	31926620	31530634	22q12	22q12	iC10
ILMN_1790757	DQ896642	ENSG00000100357	22q13.1e	chr22:39090984:39091006:+,chr22:39092386:39092412:+	22	39090984	39091006	 ;ADSL	YES	chr22:40761038:40761060:+	22	40761038	40761060	22:40365034:40365056:+	22	40365034	40365056	+	ADSL	chr22	chr22	40742504	40346500	40786467	40390463	22q13	22q13	iC10
ILMN_1782129	ZBED4	ENSG00000100426	22q13.33a	chr22:48667634:48667683:+	22	48667634	48667683		YES	chr22:50281630:50281679:+	22	50281630	50281679	22:49887982:49888031:+	22	49887982	49888031	+	NA	chr22	chr22	50247490	49853842	50283726	49890078	22q13	22q13	iC10
NA	AKT3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr1	chr1	243651535	243488233	244014381	243851079	1q43-1q44	1q43-1q44	Manual
NA	SMYD3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr1	chr1	245912644	245749342	246670614	246507312	1q44	1q44	Manual
NA	NBN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr8	chr8	90945564	89933336	91015456	90003228	8q21	8q21	Manual
NA	FGF4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr11	chr11	69585784	69771016	69590171	69775403	11q13	11q13	Manual
NA	HIST3H3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr1	chr1	228612546	228424845	228613026	228425325	1q42	1q42	Manual
NA	RPS6KB2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr11	chr11	67195931	67428460	67202879	67435408	11q13	11q13	Manual
NA	CDC73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr1	chr1	193090930	193121800	193223945	193254815	1q31	1q31	Manual
NA	CA4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr17	chr17	58227297	60149936	58248260	60170899	17q23	17q23	Manual
